gyro_x,gyro_y,gyro_z
0.2845,-1.226,-1.593
-0.7528,-0.4114,-1.246
-0.2678,0.3228,-0.4572
-0.3313,0.9093,0.635
-0.71,1.37,1.576
-1.097,1.751,2.246
-1.189,1.83,2.7
-0.9849,1.709,2.956
-0.8505,1.57,2.948
-1.288,1.355,2.74
-1.406,1.165,2.052
-0.44,0.8335,1.449
0.3223,0.3961,1.049
-0.1871,0.02595,0.2722
-0.3179,-0.3662,-0.6087
0.7695,-0.7022,-1.243
1.661,-1.035,-1.629
1.57,-1.339,-1.862
1.212,-1.518,-2.129
0.9283,-1.546,-2.496
1.114,-1.565,-2.764
1.207,-1.759,-2.917
0.3724,-1.845,-3.216
0.2246,-1.634,-3.068
0.552,-1.446,-2.171
-0.2592,-0.8708,-0.9801
-0.4132,-0.1659,-0.00394
0.2124,0.4731,0.7425
-0.03319,1.044,1.524
-0.302,1.463,2.309
-0.3704,1.784,2.987
-0.4681,1.939,3.41
-0.8957,1.926,3.46
-2.147,1.778,3.192
-2.502,1.541,2.777
-1.301,1.375,2.234
0.2148,1.108,1.693
0.8367,0.8506,1.027
0.5936,0.4817,0.3015
0.5887,0.06627,-0.2874
1.224,-0.3491,-0.7015
1.109,-0.795,-1.106
0.6546,-1.18,-1.551
0.4714,-1.472,-1.998
0.6998,-1.598,-2.34
0.965,-1.777,-2.427
0.4836,-2.046,-2.489
-0.1126,-1.93,-2.83
1.145,-1.609,-2.972
1.046,-1.675,-2.625
-0.5341,-1.32,-1.932
-1.685,-0.6362,-0.7626
-0.9409,0.09681,0.7108
0.6583,0.7138,1.774
0.8269,1.288,2.353
0.4188,1.723,2.661
-0.3081,1.942,2.804
-0.4865,1.83,2.887
-0.6734,1.733,2.756
-1.188,1.546,2.437
-1.784,1.338,1.846
-1.051,1.176,1.17
0.6937,0.7724,0.7645
1.09,0.2886,0.4212
0.02301,-0.1805,-0.09313
-0.4632,-0.5397,-0.6869
0.3541,-0.7804,-1.154
0.7622,-0.9575,-1.532
0.6595,-1.064,-1.841
1.03,-1.108,-2.017
1.526,-1.14,-1.975
1.378,-1.333,-1.966
-0.01975,-1.512,-2.242
-0.484,-1.328,-2.559
0.2307,-1.021,-2.408
1.009,-0.861,-1.613
0.5532,-0.8451,-0.5439
-0.5732,-0.5703,0.3064
-1.004,-0.06812,0.7291
-0.5732,0.5134,1.16
-0.3301,0.9447,1.631
-0.346,1.297,2.08
-0.3851,1.592,2.469
-0.2543,1.684,2.672
-0.3899,1.716,2.68
-0.2348,1.652,2.494
-0.2055,1.614,2.005
0.508,1.441,1.4
1.014,0.9288,0.7523
-0.1383,0.3509,-0.04426
-0.699,-0.1084,-0.6893
0.1036,-0.4554,-0.9435
0.8355,-0.7462,-0.9557
0.9882,-1.009,-0.9386
1.05,-1.274,-1.008
1.217,-1.511,-1.174
1.108,-1.72,-1.425
0.7573,-1.78,-1.676
0.5386,-1.816,-1.813
-0.3667,-1.821,-2.042
-0.6709,-1.51,-2.213
-0.2714,-1.311,-2
-0.1285,-1.1,-1.546
-0.007537,-0.7718,-0.9141
-0.4669,-0.3406,-0.2752
-0.4425,0.2214,0.4127
-0.2213,0.6784,1.12
-0.214,1.036,1.741
-0.1896,1.29,2.205
-0.3203,1.458,2.525
-0.4816,1.548,2.8
-0.8908,1.607,2.967
-1.168,1.622,2.85
-1.012,1.604,2.244
-0.1664,1.371,1.559
0.1501,0.9508,1.011
-0.6893,0.5134,0.5214
-1.189,0.1542,0.0266
-0.4877,-0.1072,-0.4144
0.3455,-0.3467,-0.8433
0.6168,-0.5861,-1.29
0.6595,-0.8036,-1.692
0.8232,-1.031,-1.988
0.7903,-1.21,-2.188
0.8318,-1.351,-2.269
0.5911,-1.491,-2.407
-0.1957,-1.446,-2.688
-0.01242,-1.27,-2.491
0.4225,-1.336,-1.804
-0.203,-1.202,-1.073
-0.7613,-0.8097,-0.5012
-0.7284,-0.2673,0.03516
-0.2714,0.1884,0.6607
-0.1065,0.489,1.295
-0.1163,0.7248,1.892
-0.06618,0.9545,2.4
-0.09184,1.111,2.87
-0.4865,1.223,3.144
-1.178,1.283,2.966
-1.472,1.358,2.369
-0.0674,1.26,1.821
1.539,0.9203,1.476
0.227,0.5525,0.9001
-1.59,0.219,0.07059
-0.7125,0.006406,-0.4902
0.9686,-0.2514,-0.7675
0.9075,-0.5739,-0.9557
0.2759,-0.8439,-1.128
-0.006315,-0.9905,-1.386
0.227,-0.9881,-1.771
0.7927,-0.949,-2.091
1.275,-1.033,-2.212
0.7915,-1.143,-2.388
0.1965,-1.157,-2.391
-0.0503,-1.224,-2.096
-0.2946,-1.115,-1.646
-0.5854,-0.7779,-1.075
-0.5585,-0.2831,-0.3546
-0.04541,0.1298,0.4567
-0.03686,0.467,1.202
-0.2274,0.8054,1.846
-0.258,1.064,2.334
-0.08939,1.21,2.641
0.1036,1.231,2.85
-0.1651,1.189,2.918
-0.9238,1.073,2.702
-1.681,1.066,1.995
-1.07,0.9789,1.275
0.5325,0.6405,0.9197
-0.203,0.3265,0.365
-1.388,0.1115,-0.2324
-0.616,-0.02658,-0.5354
1.071,-0.1842,-0.6356
1.301,-0.4444,-0.8201
0.618,-0.6509,-1.161
0.3883,-0.756,-1.581
0.7011,-0.7535,-1.911
1.41,-0.8451,-1.939
1.493,-1.056,-1.861
0.8012,-1.204,-2.012
0.2637,-1.078,-2.201
0.6046,-1.044,-1.709
0.7133,-1.201,-0.9056
-0.4987,-0.8977,-0.4694
-0.9813,-0.3149,-0.2532
-0.3301,0.2312,0.06814
0.3174,0.5049,0.591
0.1586,0.7541,1.149
-0.04908,0.9752,1.582
-0.1297,1.049,1.868
-0.4009,1.156,2.077
-0.82,1.284,2.243
-1.208,1.293,2.141
-0.9605,1.35,1.819
0.3126,1.201,1.586
0.8978,0.8482,1.242
-0.08817,0.4255,0.5287
-0.3875,0.06994,-0.1762
0.3064,-0.2294,-0.5501
0.4995,-0.4982,-0.748
0.3052,-0.7205,-0.9288
0.3162,-0.8598,-1.173
0.7304,-0.9771,-1.417
1.11,-1.113,-1.597
1.19,-1.274,-1.64
0.6717,-1.423,-1.702
0.1012,-1.406,-1.834
0.1342,-1.355,-1.779
0.06332,-1.27,-1.53
-0.1651,-1.1,-1.194
-0.4889,-0.7767,-0.7553
-0.3704,-0.3296,-0.2116
0.2393,0.07727,0.3968
0.4042,0.4377,0.9429
0.004681,0.836,1.397
-0.4901,1.195,1.759
-0.4608,1.405,2.079
-0.5317,1.573,2.378
-0.9361,1.629,2.579
-1.375,1.553,2.477
-1.349,1.472,2.016
-0.03808,1.187,1.66
0.1623,0.8702,1.237
-0.6966,0.5269,0.6057
-0.666,0.1762,0.05104
0.4298,-0.1451,-0.2678
0.585,-0.5128,-0.5183
-0.1969,-0.8305,-0.8567
-0.4681,-0.9698,-1.314
0.0621,-0.9478,-1.779
1.152,-0.9954,-2.003
1.592,-1.223,-2.074
0.8061,-1.394,-2.383
-0.09672,-1.418,-2.596
-0.4547,-1.564,-2.427
-0.7003,-1.516,-1.96
-0.7369,-1.367,-1.382
-0.9751,-0.7486,-0.6673
0.3834,-0.05224,0.1891
1.23,0.4731,1.004
0.7915,1.061,1.675
0.4628,1.527,2.139
0.2441,1.904,2.443
-0.1786,2.03,2.647
-0.462,1.999,2.735
-0.677,1.893,2.538
-0.2067,1.782,2.045
0.7389,1.439,1.632
0.2429,1.086,1.088
-0.9092,0.7382,0.4017
-0.5414,0.346,-0.12
1.126,-0.0559,-0.4193
1.568,-0.5837,-0.6673
0.5667,-1.108,-0.9801
-0.2372,-1.414,-1.342
0.034,-1.587,-1.631
0.7267,-1.791,-1.752
0.5801,-2.019,-1.981
-0.02708,-2.124,-2.411
0.08654,-2.078,-2.529
1.832,-1.95,-1.731
1.072,-1.621,-0.9288
-1.158,-0.7584,-0.4169
-1.013,0.2104,0.09135
0.5435,0.8702,0.7291
0.7768,1.414,1.297
0.4738,1.839,1.661
0.4555,1.972,1.808
0.07432,1.932,1.84
-0.9214,1.791,1.797
-1.946,1.661,1.733
-2.276,1.482,1.581
-1.761,1.388,1.4
-0.3631,1.14,1.401
-0.2067,0.7517,1.356
-1.306,0.4328,0.7938
-1.219,0.153,0.03638
0.4066,-0.1414,-0.5097
1.242,-0.4835,-0.8567
0.6436,-0.8366,-1.125
-0.04541,-1.094,-1.431
0.1928,-1.217,-1.734
0.7487,-1.286,-1.968
1.432,-1.471,-1.914
0.9149,-1.753,-2.017
0.1794,-1.779,-2.297
0.05233,-1.807,-2.045
-0.4828,-1.578,-1.41
-0.6832,-0.9905,-0.8042
-0.3362,-0.2526,-0.3411
0.2796,0.3497,0.09624
0.3321,0.6771,0.5678
0.02667,1.047,1.129
0.09509,1.364,1.637
0.1892,1.534,1.936
0.2283,1.569,2.053
-0.2116,1.516,2.007
-1.064,1.353,1.864
-1.619,1.199,1.545
-1.322,1.112,1.296
-0.5573,0.814,1.214
-0.3484,0.533,0.9905
-0.4107,0.2764,0.4542
-0.0503,0.01862,-0.12
0.6168,-0.2428,-0.511
0.684,-0.5458,-0.7553
0.3712,-0.8012,-0.9887
0.002237,-0.9783,-1.337
-0.3276,-1.056,-1.79
-0.1529,-1.13,-2.096
0.05233,-1.339,-2.23
-0.09672,-1.432,-2.443
-0.0112,-1.243,-2.5
0.08654,-1.223,-2.163
-0.09306,-1.081,-1.512
-0.04663,-0.7132,-0.8115
0.07798,-0.2709,-0.2617
0.315,0.1225,0.1952
0.238,0.4523,0.6912
0.07921,0.8543,1.27
0.4775,1.21,1.771
0.8611,1.365,2.027
0.91,1.408,2.095
0.2026,1.376,2.062
-1.011,1.267,1.997
-1.716,1.119,1.781
-1.61,1.033,1.423
-0.4351,0.9203,1.287
0.5899,0.5965,1.397
-0.5109,0.3741,0.9869
-1.474,0.2202,0.02538
-0.3533,0.01496,-0.6881
1.22,-0.2648,-1.019
1.22,-0.6289,-1.078
0.249,-0.8989,-1.146
-0.05641,-1.002,-1.373
0.5569,-1.01,-1.687
1.39,-1.004,-1.943
1.958,-1.058,-2.091
1.757,-1.158,-2.115
1.048,-1.218,-1.892
0.2845,-1.27,-1.372
-0.4865,-1.136,-0.8543
-0.09917,-0.6264,-0.478
-0.2629,0.01374,-0.1163
-0.8114,0.4804,0.3565
-0.4266,0.8408,0.9844
-0.03564,1.056,1.491
-0.2446,1.205,1.838
-0.8689,1.262,2.034
-1.687,1.38,2.196
-1.64,1.314,2.284
-1.47,1.273,1.974
-0.8371,1.314,1.566
0.2466,1.08,1.346
0.8917,0.7492,1.148
0.05111,0.3803,0.6961
-0.6233,0.01374,0.05348
0.1537,-0.2978,-0.4706
0.7353,-0.6509,-0.8543
0.7035,-0.9771,-1.195
0.6681,-1.208,-1.468
0.7841,-1.461,-1.595
0.6913,-1.667,-1.75
0.1989,-1.804,-2.065
-0.3521,-1.706,-2.451
0.09509,-1.499,-2.35
0.7341,-1.229,-1.8
1.017,-0.8134,-1.176
0.8403,-0.3002,-0.6698
0.2735,0.2031,-0.131
-0.001428,0.577,0.5006
-0.02708,0.9264,1.094
-0.1358,1.276,1.565
-0.3227,1.525,1.897
-0.5512,1.716,2.079
-0.8285,1.824,2.077
-0.9666,1.755,1.834
-0.3557,1.716,1.444
0.6498,1.479,1.22
0.8477,1.024,1.047
0.2112,0.5635,0.6753
-0.4913,0.1041,0.1915
-0.3496,-0.2954,-0.164
0.1476,-0.6301,-0.4083
0.3981,-0.9417,-0.6197
0.3272,-1.196,-0.8811
0.2002,-1.374,-1.163
-0.2213,-1.589,-1.45
-1.309,-1.823,-1.841
-2.066,-1.836,-2.507
-0.9666,-1.66,-2.972
0.3859,-1.623,-2.456
-0.1822,-1.259,-1.474
-0.3325,-0.7608,-0.5476
-0.1578,-0.084,0.1524
0.06455,0.4303,0.701
-0.04052,0.737,1.212
-0.1712,0.9557,1.686
-0.1566,1.196,2.085
-0.17,1.342,2.392
-0.2873,1.521,2.657
-0.6111,1.476,2.722
-0.7186,1.33,2.193
-0.1529,1.26,1.466
0.6107,0.9581,1.082
0.3969,0.4939,0.9637
-0.3936,0.164,0.6619
-0.8175,-0.06079,0.1659
-0.2714,-0.2318,-0.2556
0.4592,-0.4017,-0.5598
0.6656,-0.5825,-0.8139
0.4958,-0.6936,-1.152
0.1513,-0.8781,-1.567
0.271,-0.9979,-1.99
0.7231,-1.186,-2.302
0.6656,-1.253,-2.687
0.7096,-1.272,-2.781
0.2649,-1.218,-2.369
-0.2494,-0.9966,-1.645
-0.1554,-0.6313,-0.9092
-0.1053,-0.2831,-0.2287
-0.3032,-0.0278,0.4322
-0.2079,0.2984,1.075
0.04622,0.6454,1.628
0.1097,0.9471,2.066
-0.1187,1.222,2.377
-0.2971,1.431,2.586
-0.4913,1.427,2.475
0.07432,1.447,2.084
0.7182,1.341,1.746
0.9393,1.04,1.494
0.1562,0.6722,1.043
-0.8811,0.2874,0.3223
-0.5109,-0.04246,-0.3045
0.3907,-0.3442,-0.7468
0.5178,-0.6594,-1.103
0.4176,-0.8879,-1.428
0.5813,-1.102,-1.647
0.6009,-1.329,-1.818
0.4555,-1.455,-2.019
0.1232,-1.59,-2.342
0.034,-1.549,-2.516
0.3846,-1.468,-2.108
0.1244,-1.234,-1.264
-0.5158,-0.745,-0.4719
-0.732,-0.1035,0.1744
-0.4669,0.5489,0.8818
-0.1199,1.009,1.56
0.2405,1.334,2.078
0.3785,1.465,2.304
0.133,1.52,2.276
-0.3863,1.508,2.104
-0.7015,1.387,1.891
-0.6612,1.24,1.604
-0.4645,1.138,1.221
-0.06129,0.8763,0.9649
0.1623,0.511,0.7193
0.1342,0.1432,0.3345
-0.003871,-0.2159,-0.1799
0.1843,-0.547,-0.6722
0.4555,-0.8537,-1.071
0.5007,-1.092,-1.419
0.6681,-1.197,-1.719
1.297,-1.318,-1.761
1.639,-1.539,-1.578
1.153,-1.695,-1.56
0.4103,-1.654,-1.815
0.1488,-1.499,-1.835
0.1904,-1.337,-1.271
0.1953,-0.8952,-0.5317
0.1598,-0.3002,-0.02471
0.08287,0.3546,0.2319
-0.05152,0.8213,0.5519
-0.04052,1.115,0.9771
0.2564,1.316,1.344
0.1061,1.504,1.532
-0.4938,1.812,1.662
-1.02,2.045,1.769
-1.036,2.076,1.662
-0.4535,1.992,1.301
0.5606,1.612,1.025
0.7365,1.099,0.8122
0.2185,0.4731,0.5116
-0.2067,-0.1512,0.07914
-0.07595,-0.6802,-0.3607
-0.1468,-1.119,-0.7614
-0.2898,-1.414,-1.117
-0.2678,-1.554,-1.4
0.1134,-1.618,-1.498
0.5484,-1.659,-1.386
0.6363,-1.71,-1.188
0.02178,-1.728,-1.198
-0.08451,-1.671,-1.215
0.155,-1.572,-1.089
0.04378,-1.143,-0.7846
-0.2299,-0.4627,-0.2666
-0.2739,0.2422,0.2929
0.08776,0.814,0.8916
0.6583,1.38,1.396
0.8623,1.861,1.675
0.6681,2.121,1.731
0.1427,2.192,1.678
-0.6331,2.069,1.579
-1.684,1.745,1.355
-2.218,1.414,0.8891
-1.56,1.202,0.6094
-0.1468,0.847,0.7291
0.4763,0.4316,0.6998
-0.1688,-0.03391,0.2367
-0.7125,-0.4823,-0.4939
-0.17,-0.8073,-1.049
0.238,-1.108,-1.366
0.1317,-1.313,-1.575
-0.04174,-1.37,-1.789
0.3126,-1.389,-1.889
1.235,-1.446,-1.738
1.303,-1.553,-1.637
0.9747,-1.605,-1.664
0.8306,-1.501,-1.406
0.1024,-1.243,-1.045
-0.03808,-0.7266,-0.6612
0.2967,-0.1536,-0.241
0.2197,0.3607,0.2404
-0.04908,0.8262,0.7389
-0.06618,1.244,1.171
0.06332,1.483,1.463
0.06821,1.558,1.617
-0.3386,1.624,1.676
-1.091,1.695,1.72
-1.272,1.664,1.722
-0.9031,1.56,1.489
0.01079,1.304,1.185
0.3407,0.9044,0.8623
-0.04174,0.4853,0.5055
-0.3594,0.07238,0.1097
-0.0674,-0.3027,-0.23
0.3358,-0.679,-0.5366
0.1525,-1.03,-0.9117
0.02545,-1.245,-1.289
0.2099,-1.386,-1.59
0.6632,-1.452,-1.69
1.13,-1.533,-1.589
0.9173,-1.61,-1.558
0.4372,-1.553,-1.476
0.05477,-1.522,-1.238
-0.4669,-1.17,-0.8445
-0.2507,-0.6118,-0.4939
0.1183,-0.004589,-0.1334
0.1061,0.4572,0.3259
-0.02953,0.8775,0.8757
0.1635,1.172,1.357
0.1708,1.372,1.675
-0.2226,1.542,1.788
-1.042,1.714,1.705
-1.347,1.731,1.538
-0.5048,1.661,1.292
0.932,1.496,1.17
1.46,1.193,1.105
0.7169,0.7101,0.7572
-0.1603,0.1225,0.2209
0.0169,-0.3968,-0.2019
0.3333,-0.8293,-0.478
0.1281,-1.147,-0.748
0.09753,-1.391,-1.025
0.1427,-1.559,-1.358
0.2698,-1.611,-1.581
0.3761,-1.576,-1.618
0.1427,-1.527,-1.684
-0.1419,-1.39,-1.678
0.2845,-1.184,-1.25
0.7389,-1.021,-0.7602
0.8074,-0.8488,-0.5647
0.2393,-0.266,-0.5403
0.1195,0.4328,-0.1835
0.045,0.8763,0.4823
-0.0503,1.257,1.129
-0.02708,1.551,1.606
-0.2995,1.669,1.802
-0.7174,1.884,1.904
-1.505,1.923,1.947
-1.582,1.928,1.896
-0.721,1.856,1.572
0.5752,1.545,1.247
1.015,1.063,0.8525
0.2466,0.4401,0.3015
-0.2336,-0.1769,-0.1774
-0.05641,-0.6924,-0.5122
-0.2519,-1.076,-0.8164
-0.7186,-1.33,-1.169
-0.7723,-1.466,-1.557
-0.1309,-1.501,-1.826
0.844,-1.566,-1.823
0.9747,-1.71,-1.794
0.3174,-1.661,-2.001
0.2173,-1.511,-1.957
0.8843,-1.334,-1.388
0.684,-1.158,-0.6954
-0.1346,-0.7046,-0.2654
-0.1456,0.08093,-0.05647
0.122,0.8127,0.3247
0.04988,1.254,0.9038
0.3736,1.609,1.444
0.5129,1.828,1.766
-0.1725,1.901,1.824
-1.201,2.037,1.741
-1.956,1.972,1.622
-1.884,1.832,1.201
-0.4303,1.733,0.8904
1.417,1.374,0.9111
1.909,0.8054,0.9979
0.2331,0.1493,0.6057
-1.155,-0.42,-0.1457
-0.4571,-0.8195,-0.7248
0.4127,-1.18,-1.045
0.5435,-1.518,-1.188
0.1867,-1.726,-1.319
0.122,-1.845,-1.415
0.1635,-1.921,-1.47
0.04378,-1.928,-1.654
-0.0393,-1.823,-1.863
0.3712,-1.637,-1.686
0.4176,-1.456,-1.265
0.2466,-1.077,-0.8384
-0.1981,-0.4102,-0.4169
-0.1248,0.3253,0.1683
0.2441,0.952,0.8427
0.486,1.488,1.38
0.4677,1.929,1.704
0.06455,2.185,1.829
-0.4156,2.368,1.891
-1.416,2.319,1.937
-2.455,1.994,1.946
-2.121,1.609,1.697
-0.8444,1.315,1.197
0.3969,0.8958,0.8207
0.541,0.357,0.5605
0.1061,-0.09255,0.1353
-0.2177,-0.4383,-0.4169
0.2356,-0.7401,-0.7675
0.662,-1.047,-0.985
0.5471,-1.427,-1.195
-0.236,-1.644,-1.585
-0.5817,-1.658,-1.935
0.09265,-1.65,-1.99
0.6998,-1.777,-1.937
0.7512,-1.863,-2.048
0.4274,-1.739,-2.147
0.2368,-1.534,-1.705
0.04378,-1.25,-0.8579
-0.02953,-0.558,0.01439
0.2246,0.307,0.5935
0.3309,1.008,0.9258
0.2979,1.455,1.209
0.5422,1.717,1.482
0.6766,1.909,1.647
0.2576,2.008,1.653
-0.6196,2.032,1.611
-1.542,1.907,1.487
-1.65,1.612,1.258
-0.864,1.342,0.9771
0.3077,0.9985,0.8281
0.1916,0.4707,0.6741
-0.9067,0.03206,0.1573
-1.151,-0.2709,-0.4389
-0.2812,-0.5715,-0.7553
0.6009,-0.872,-0.8091
0.5435,-1.166,-0.8311
-0.1554,-1.345,-1.05
-0.2959,-1.335,-1.426
0.3419,-1.278,-1.661
1.211,-1.28,-1.618
1.364,-1.362,-1.552
0.7805,-1.397,-1.58
0.1122,-1.29,-1.542
0.06577,-1.153,-1.135
-0.1224,-0.9001,-0.5647
-0.3411,-0.42,-0.09068
-0.2727,0.208,0.2624
0.08165,0.8176,0.6717
0.2185,1.256,1.12
0.2759,1.57,1.499
0.249,1.688,1.78
-0.04908,1.695,1.893
-0.8652,1.695,1.829
-1.689,1.642,1.678
-1.728,1.476,1.483
-0.798,1.295,1.215
0.2722,1.089,0.8708
0.7731,0.7419,0.5752
0.3736,0.3057,0.2795
-0.3899,-0.1011,-0.1115
-0.4229,-0.3907,-0.4389
0.05477,-0.6326,-0.6515
0.2832,-0.8989,-0.8335
0.08043,-1.096,-1.155
0.2002,-1.209,-1.488
0.7365,-1.341,-1.579
1.096,-1.515,-1.526
0.4579,-1.664,-1.709
0.02423,-1.559,-1.861
0.1586,-1.396,-1.48
-0.02464,-1.229,-0.8494
-0.1358,-0.7853,-0.3497
0.1794,-0.1072,-0.08213
0.4689,0.5037,0.1769
0.4091,0.9215,0.602
0.3614,1.201,1.085
0.348,1.37,1.452
0.1403,1.429,1.66
-0.6355,1.516,1.764
-1.664,1.586,1.744
-1.967,1.53,1.544
-1.245,1.354,1.138
0.2356,1.235,0.8219
1.048,0.9606,0.6937
0.5154,0.5415,0.6143
-0.2898,0.1542,0.1622
-0.258,-0.2111,-0.4193
0.3736,-0.6045,-0.7895
0.5679,-0.9636,-0.9129
0.1745,-1.217,-1.025
-0.02586,-1.312,-1.253
0.6082,-1.306,-1.389
1.476,-1.333,-1.26
1.674,-1.44,-1.1
0.9369,-1.465,-1.195
0.3944,-1.335,-1.129
0.1782,-1.272,-0.7382
0.007124,-0.938,-0.412
0.37,-0.3809,-0.2801
0.2014,0.208,-0.2629
0.3126,0.5647,-0.01127
0.2429,0.8079,0.4261
-0.09184,1.068,0.8183
-0.3777,1.229,1.042
-0.7528,1.386,1.188
-1.271,1.488,1.232
-1.524,1.469,1.16
-1.377,1.4,0.993
-0.6575,1.481,1.081
-0.115,1.232,1.489
-0.5414,0.847,1.362
-0.7748,0.577,0.5862
-0.3618,0.1811,-0.1139
0.3871,-0.2477,-0.4438
0.695,-0.679,-0.5036
0.3504,-0.9795,-0.616
0.05966,-1.131,-0.9154
0.3981,-1.184,-1.228
1.047,-1.276,-1.326
1.473,-1.463,-1.321
1.058,-1.54,-1.432
0.4934,-1.49,-1.327
-0.07229,-1.505,-0.9373
-0.5989,-1.386,-0.594
-0.203,-0.9465,-0.4401
0.01201,-0.288,-0.3216
-0.08939,0.1982,-0.01249
-0.1578,0.5415,0.4334
-0.2018,0.7822,0.8134
-0.3032,0.9899,1.086
-0.5561,1.18,1.278
-1.081,1.421,1.388
-1.529,1.62,1.461
-1.487,1.674,1.435
-0.6758,1.663,1.341
0.5606,1.491,1.273
0.7255,1.088,1.162
-0.03075,0.6026,0.8195
-0.5488,0.1982,0.2673
-0.2152,-0.1891,-0.1493
0.3468,-0.5703,-0.4034
0.4628,-0.894,-0.6612
0.3736,-1.121,-1.014
0.6852,-1.262,-1.305
1.163,-1.407,-1.395
1.382,-1.539,-1.387
1.013,-1.638,-1.377
0.2979,-1.621,-1.316
0.2625,-1.509,-0.9972
0.1611,-1.361,-0.6148
-0.04297,-0.9893,-0.412
-0.1993,-0.3064,-0.2935
-0.1627,0.3998,0.0009468
0.01445,0.9227,0.4395
0.2221,1.309,0.8574
0.04744,1.547,1.154
-0.6673,1.705,1.296
-1.235,1.933,1.389
-1.315,2.047,1.405
-0.6966,2.012,1.21
0.2478,1.927,1.057
0.6583,1.53,1.114
0.2991,0.9496,1.006
-0.2482,0.3057,0.3724
-0.1969,-0.2477,-0.2935
0.1513,-0.7242,-0.6453
0.3578,-1.111,-0.7125
0.3724,-1.444,-0.7089
0.26,-1.715,-0.7675
-0.1505,-1.969,-0.9386
-0.5683,-2.118,-1.365
-0.8737,-2.172,-1.957
-0.5683,-2.1,-2.181
-0.1297,-1.891,-1.796
-0.1456,-1.425,-1.305
-0.1041,-0.6118,-0.8396
0.1794,0.1811,-0.3692
0.8135,0.7016,0.2648
0.9698,1.154,0.949
0.4775,1.623,1.524
-0.1529,2.023,2.024
-0.17,2.195,2.224
0.03522,2.351,2.06
-0.1603,2.202,1.62
0.03034,1.956,0.9747
0.04866,1.52,0.4884
0.01201,0.9704,0.42
0.02423,0.4328,0.4444
0.008346,-0.0669,0.3638
-0.03808,-0.5458,0.1121
